regcode,region,month,year,marriage,date
1.11e+10,Ненецкий автономный округ (Архангельская область),мая,2006,14,2006-05-01
1.11e+10,Ненецкий автономный округ (Архангельская область),мая,2007,12,2007-05-01
1.11e+10,Ненецкий автономный округ (Архангельская область),мая,2008,12,2008-05-01
1.11e+10,Ненецкий автономный округ (Архангельская область),мая,2009,11,2009-05-01
1.11e+10,Ненецкий автономный округ (Архангельская область),мая,2010,19,2010-05-01
1.11e+10,Ненецкий автономный округ (Архангельская область),мая,2011,12,2011-05-01
1.11e+10,Ненецкий автономный округ (Архангельская область),мая,2012,12,2012-05-01
1.11e+10,Ненецкий автономный округ (Архангельская область),мая,2013,9,2013-05-01
1.11e+10,Ненецкий автономный округ (Архангельская область),мая,2014,16,2014-05-01
1.11e+10,Ненецкий автономный округ (Архангельская область),мая,2015,10,2015-05-01
1.11e+10,Ненецкий автономный округ (Архангельская область),мая,2016,12,2016-05-01
1.11e+10,Ненецкий автономный округ (Архангельская область),мая,2017,12,2017-05-01
1.11e+10,Ненецкий автономный округ (Архангельская область),мая,2018,10,2018-05-01
1.11e+10,Ненецкий автономный округ (Архангельская область),мая,2019,5,2019-05-01
1.11e+10,Ненецкий автономный округ (Архангельская область),мая,2020,3,2020-05-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июнь,2006,37,2006-06-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июнь,2007,29,2007-06-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июнь,2008,34,2008-06-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июнь,2009,27,2009-06-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июнь,2010,38,2010-06-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июнь,2011,33,2011-06-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июнь,2012,39,2012-06-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июнь,2013,32,2013-06-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июнь,2014,30,2014-06-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июнь,2015,26,2015-06-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июнь,2016,22,2016-06-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июнь,2017,30,2017-06-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июнь,2018,32,2018-06-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июнь,2019,21,2019-06-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июнь,2020,19,2020-06-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июль,2006,25,2006-07-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июль,2007,27,2007-07-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июль,2008,28,2008-07-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июль,2009,24,2009-07-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июль,2010,35,2010-07-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июль,2011,38,2011-07-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июль,2012,36,2012-07-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июль,2013,31,2013-07-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июль,2014,22,2014-07-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июль,2015,26,2015-07-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июль,2016,25,2016-07-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июль,2017,29,2017-07-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июль,2018,20,2018-07-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июль,2019,17,2019-07-01
1.11e+10,Ненецкий автономный округ (Архангельская область),июль,2020,11,2020-07-01
1.11e+10,Ненецкий автономный округ (Архангельская область),август,2006,26,2006-08-01
1.11e+10,Ненецкий автономный округ (Архангельская область),август,2007,36,2007-08-01
1.11e+10,Ненецкий автономный округ (Архангельская область),август,2008,37,2008-08-01
1.11e+10,Ненецкий автономный округ (Архангельская область),август,2009,32,2009-08-01
1.11e+10,Ненецкий автономный округ (Архангельская область),август,2010,26,2010-08-01
1.11e+10,Ненецкий автономный округ (Архангельская область),август,2011,26,2011-08-01
1.11e+10,Ненецкий автономный округ (Архангельская область),август,2012,26,2012-08-01
1.11e+10,Ненецкий автономный округ (Архангельская область),август,2013,34,2013-08-01
1.11e+10,Ненецкий автономный округ (Архангельская область),август,2014,37,2014-08-01
1.11e+10,Ненецкий автономный округ (Архангельская область),август,2015,36,2015-08-01
1.11e+10,Ненецкий автономный округ (Архангельская область),август,2016,18,2016-08-01
1.11e+10,Ненецкий автономный округ (Архангельская область),август,2017,32,2017-08-01
1.11e+10,Ненецкий автономный округ (Архангельская область),август,2018,31,2018-08-01
1.11e+10,Ненецкий автономный округ (Архангельская область),август,2019,22,2019-08-01
1.11e+10,Ненецкий автономный округ (Архангельская область),август,2020,13,2020-08-01
