regcode,region,month,year,marriage
92000000000,Республика Татарстан (Татарстан),август,2016,"4,002"
92000000000,Республика Татарстан (Татарстан),август,2017,"4,325"
92000000000,Республика Татарстан (Татарстан),август,2018,"4,620"
92000000000,Республика Татарстан (Татарстан),август,2019,"3,775"
92000000000,Республика Татарстан (Татарстан),август,2020,"3,327"
92000000000,Республика Татарстан (Татарстан),сентябрь,2006,"4,115"
92000000000,Республика Татарстан (Татарстан),сентябрь,2007,"3,822"
92000000000,Республика Татарстан (Татарстан),сентябрь,2008,"2,595"
92000000000,Республика Татарстан (Татарстан),сентябрь,2009,"3,017"
92000000000,Республика Татарстан (Татарстан),сентябрь,2010,"3,758"
92000000000,Республика Татарстан (Татарстан),сентябрь,2011,"5,255"
92000000000,Республика Татарстан (Татарстан),сентябрь,2012,"4,593"
92000000000,Республика Татарстан (Татарстан),сентябрь,2013,"4,409"
92000000000,Республика Татарстан (Татарстан),сентябрь,2014,"4,006"
92000000000,Республика Татарстан (Татарстан),сентябрь,2015,"3,776"
92000000000,Республика Татарстан (Татарстан),сентябрь,2016,"3,257"
92000000000,Республика Татарстан (Татарстан),сентябрь,2017,"3,200"
92000000000,Республика Татарстан (Татарстан),сентябрь,2018,"3,245"
92000000000,Республика Татарстан (Татарстан),сентябрь,2019,"2,889"
92000000000,Республика Татарстан (Татарстан),сентябрь,2020,"2,493"
92000000000,Республика Татарстан (Татарстан),октябрь,2006,"1,750"
92000000000,Республика Татарстан (Татарстан),октябрь,2007,"2,325"
92000000000,Республика Татарстан (Татарстан),октябрь,2008,"2,616"
92000000000,Республика Татарстан (Татарстан),октябрь,2009,"2,708"
92000000000,Республика Татарстан (Татарстан),октябрь,2010,"2,951"
92000000000,Республика Татарстан (Татарстан),октябрь,2011,"3,086"
92000000000,Республика Татарстан (Татарстан),октябрь,2012,"2,565"
